2016-02-26 04:04:28, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 28600
2016-02-26 04:04:59, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 28700
2016-02-26 04:05:16, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 28800
2016-02-26 04:05:32, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 28900
2016-02-26 04:05:51, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 29000
2016-02-26 04:06:03, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 29100
2016-02-26 04:06:25, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 29200
2016-02-26 04:06:41, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 29300
2016-02-26 04:07:07, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 29400
2016-02-26 04:07:30, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 29500
2016-02-26 04:07:45, used memory: 1.81MB, allocated memory: 10.00MB, addresses read and compared: 29600
2016-02-26 04:08:04, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 29700
2016-02-26 04:08:23, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 29800
2016-02-26 04:08:58, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 29900
2016-02-26 04:09:12, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 30000
2016-02-26 04:09:24, used memory: 1.79MB, allocated memory: 10.00MB, addresses read and compared: 30100
2016-02-26 04:09:36, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 30200
2016-02-26 04:09:40, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 30300
2016-02-26 04:09:40, used memory: 1.76MB, allocated memory: 10.00MB, addresses read and compared: 30400
2016-02-26 04:09:46, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 30500
2016-02-26 04:10:04, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 30600
2016-02-26 04:10:15, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 30700
2016-02-26 04:10:27, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 30800
2016-02-26 04:10:46, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 30900
2016-02-26 04:10:59, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 31000
2016-02-26 04:11:16, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 31100
2016-02-26 04:11:36, used memory: 1.76MB, allocated memory: 10.00MB, addresses read and compared: 31200
2016-02-26 04:12:02, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 31300
2016-02-26 04:12:13, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 31400
2016-02-26 04:12:27, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 31500
2016-02-26 04:12:40, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 31600
2016-02-26 04:12:58, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 31700
2016-02-26 04:13:18, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 31800
2016-02-26 04:13:40, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 31900
2016-02-26 04:13:48, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 32000
2016-02-26 04:14:03, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 32100
2016-02-26 04:14:20, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 32200
2016-02-26 04:14:39, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 32300
2016-02-26 04:15:04, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 32400
2016-02-26 04:15:23, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 32500
2016-02-26 04:15:45, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 32600
2016-02-26 04:15:52, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 32700
2016-02-26 04:16:07, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 32800
2016-02-26 04:16:21, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 32900
2016-02-26 04:16:40, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 33000
2016-02-26 04:17:04, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 33100
2016-02-26 04:17:20, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 33200
2016-02-26 04:17:41, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 33300
2016-02-26 04:18:02, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 33400
2016-02-26 04:18:26, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 33500
2016-02-26 04:18:48, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 33600
2016-02-26 04:19:05, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 33700
2016-02-26 04:19:23, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 33800
2016-02-26 04:19:43, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 33900
2016-02-26 04:20:01, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 34000
2016-02-26 04:20:18, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 34100
2016-02-26 04:20:28, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 34200
2016-02-26 04:20:28, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 34300
2016-02-26 04:20:39, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 34400
2016-02-26 04:20:53, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 34500
2016-02-26 04:21:10, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 34600
2016-02-26 04:21:22, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 34700
2016-02-26 04:21:41, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 34800
2016-02-26 04:21:53, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 34900
2016-02-26 04:22:07, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 35000
2016-02-26 04:22:28, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 35100
2016-02-26 04:22:54, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 35200
2016-02-26 04:23:14, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 35300
2016-02-26 04:23:25, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 35400
2016-02-26 04:23:46, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 35500
2016-02-26 04:24:08, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 35600
2016-02-26 04:24:16, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 35700
2016-02-26 04:24:31, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 35800
2016-02-26 04:24:44, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 35900
2016-02-26 04:24:58, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 36000
2016-02-26 04:25:10, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 36100
2016-02-26 04:25:23, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 36200
2016-02-26 04:25:41, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 36300
2016-02-26 04:25:57, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 36400
2016-02-26 04:26:03, used memory: 1.98MB, allocated memory: 10.00MB, addresses read and compared: 36500
2016-02-26 04:26:03, used memory: 1.98MB, allocated memory: 10.00MB, addresses read and compared: 36600
2016-02-26 04:26:07, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 36700
2016-02-26 04:26:18, used memory: 1.76MB, allocated memory: 10.00MB, addresses read and compared: 36800
2016-02-26 04:26:38, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 36900
2016-02-26 04:26:58, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 37000
2016-02-26 04:27:16, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 37100
2016-02-26 04:27:34, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 37200
2016-02-26 04:27:49, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 37300
2016-02-26 04:28:09, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 37400
2016-02-26 04:28:30, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 37500
2016-02-26 04:29:01, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 37600
2016-02-26 04:29:18, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 37700
2016-02-26 04:29:49, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 37800
2016-02-26 04:30:00, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 37900
2016-02-26 04:30:14, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 38000
2016-02-26 04:30:30, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 38100
2016-02-26 04:30:46, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 38200
2016-02-26 04:31:05, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 38300
2016-02-26 04:31:28, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 38400
2016-02-26 04:31:51, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 38500
2016-02-26 04:32:10, used memory: 1.74MB, allocated memory: 10.00MB, addresses read and compared: 38600
2016-02-26 04:32:25, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 38700
2016-02-26 04:32:53, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 38800
2016-02-26 04:33:07, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 38900
2016-02-26 04:33:36, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 39000
2016-02-26 04:33:55, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 39100
2016-02-26 04:34:22, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 39200
2016-02-26 04:34:43, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 39300
2016-02-26 04:34:43, used memory: 1.74MB, allocated memory: 10.00MB, addresses read and compared: 39400
2016-02-26 04:34:43, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 39500
2016-02-26 04:34:48, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 39600
2016-02-26 04:35:06, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 39700
2016-02-26 04:35:20, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 39800
2016-02-26 04:35:29, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 39900
2016-02-26 04:35:50, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 40000
2016-02-26 04:36:10, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 40100
2016-02-26 04:36:29, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 40200
2016-02-26 04:36:40, used memory: 1.74MB, allocated memory: 10.00MB, addresses read and compared: 40300
2016-02-26 04:36:52, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 40400
2016-02-26 04:37:07, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 40500
2016-02-26 04:37:30, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 40600
2016-02-26 04:37:54, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 40700
2016-02-26 04:38:08, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 40800
2016-02-26 04:38:41, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 40900
2016-02-26 04:38:52, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 41000
2016-02-26 04:38:59, used memory: 1.74MB, allocated memory: 10.00MB, addresses read and compared: 41100
2016-02-26 04:39:13, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 41200
2016-02-26 04:39:33, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 41300
2016-02-26 04:39:52, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 41400
2016-02-26 04:40:03, used memory: 1.74MB, allocated memory: 10.00MB, addresses read and compared: 41500
2016-02-26 04:40:14, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 41600
2016-02-26 04:40:24, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 41700
2016-02-26 04:40:39, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 41800
2016-02-26 04:40:55, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 41900
2016-02-26 04:41:04, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 42000
2016-02-26 04:41:22, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 42100
2016-02-26 04:41:38, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 42200
2016-02-26 04:41:49, used memory: 2.11MB, allocated memory: 10.00MB, addresses read and compared: 42300
2016-02-26 04:41:52, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 42400
2016-02-26 04:42:08, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 42500
2016-02-26 04:42:21, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 42600
2016-02-26 04:42:28, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 42700
2016-02-26 04:42:40, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 42800
2016-02-26 04:42:53, used memory: 1.78MB, allocated memory: 10.00MB, addresses read and compared: 42900
2016-02-26 04:43:02, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 43000
2016-02-26 04:43:15, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 43100
2016-02-26 04:43:34, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 43200
2016-02-26 04:43:38, used memory: 1.77MB, allocated memory: 10.00MB, addresses read and compared: 43300
2016-02-26 04:43:38, used memory: 1.77MB, allocated memory: 10.00MB, addresses read and compared: 43400
2016-02-26 04:43:46, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 43500
2016-02-26 04:44:07, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 43600
2016-02-26 04:44:22, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 43700
2016-02-26 04:44:41, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 43800
2016-02-26 04:44:55, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 43900
2016-02-26 04:45:10, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 44000
2016-02-26 04:45:25, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 44100
2016-02-26 04:45:42, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 44200
2016-02-26 04:45:59, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 44300
2016-02-26 04:46:09, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 44400
2016-02-26 04:46:25, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 44500
2016-02-26 04:46:41, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 44600
2016-02-26 04:47:00, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 44700
2016-02-26 04:47:18, used memory: 1.74MB, allocated memory: 10.00MB, addresses read and compared: 44800
2016-02-26 04:47:38, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 44900
2016-02-26 04:47:56, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 45000
2016-02-26 04:48:04, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 45100
2016-02-26 04:48:15, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 45200
2016-02-26 04:48:35, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 45300
2016-02-26 04:48:49, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 45400
2016-02-26 04:49:04, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 45500
2016-02-26 04:49:25, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 45600
2016-02-26 04:49:39, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 45700
2016-02-26 04:49:52, used memory: 1.81MB, allocated memory: 10.00MB, addresses read and compared: 45800
2016-02-26 04:49:56, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 45900
2016-02-26 04:50:17, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 46000
2016-02-26 04:50:35, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 46100
2016-02-26 04:50:54, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 46200
2016-02-26 04:51:10, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 46300
2016-02-26 04:51:28, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 46400
2016-02-26 04:51:51, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 46500
2016-02-26 04:52:10, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 46600
2016-02-26 04:52:23, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 46700
2016-02-26 04:52:41, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 46800
2016-02-26 04:52:58, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 46900
2016-02-26 04:53:19, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 47000
2016-02-26 04:53:40, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 47100
2016-02-26 04:53:58, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 47200
2016-02-26 04:54:14, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 47300
2016-02-26 04:54:40, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 47400
2016-02-26 04:55:04, used memory: 1.78MB, allocated memory: 10.00MB, addresses read and compared: 47500
2016-02-26 04:55:15, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 47600
2016-02-26 04:55:17, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 47700
2016-02-26 04:55:34, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 47800
2016-02-26 04:55:57, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 47900
2016-02-26 04:56:08, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 48000
2016-02-26 04:56:31, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 48100
2016-02-26 04:56:42, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 48200
2016-02-26 04:57:02, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 48300
2016-02-26 04:57:20, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 48400
2016-02-26 04:57:38, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 48500
2016-02-26 04:58:00, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 48600
2016-02-26 04:58:27, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 48700
2016-02-26 04:58:46, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 48800
2016-02-26 04:59:04, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 48900
2016-02-26 04:59:25, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 49000
2016-02-26 04:59:34, used memory: 1.74MB, allocated memory: 10.00MB, addresses read and compared: 49100
2016-02-26 04:59:56, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 49200
2016-02-26 05:00:20, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 49300
2016-02-26 05:00:34, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 49400
2016-02-26 05:00:44, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 49500
2016-02-26 05:01:00, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 49600
2016-02-26 05:01:16, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 49700
2016-02-26 05:01:33, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 49800
2016-02-26 05:01:48, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 49900
2016-02-26 05:02:03, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 50000
2016-02-26 05:02:08, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 50100
2016-02-26 05:02:26, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 50200
2016-02-26 05:02:34, used memory: 1.84MB, allocated memory: 10.00MB, addresses read and compared: 50300
2016-02-26 05:02:42, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 50400
2016-02-26 05:03:00, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 50500
2016-02-26 05:03:18, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 50600
2016-02-26 05:03:33, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 50700
2016-02-26 05:03:53, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 50800
2016-02-26 05:04:13, used memory: 1.88MB, allocated memory: 10.00MB, addresses read and compared: 50900
2016-02-26 05:04:13, used memory: 1.88MB, allocated memory: 10.00MB, addresses read and compared: 51000
2016-02-26 05:04:21, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 51100
2016-02-26 05:04:25, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 51200
2016-02-26 05:04:38, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 51300
2016-02-26 05:04:57, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 51400
2016-02-26 05:05:08, used memory: 1.74MB, allocated memory: 10.00MB, addresses read and compared: 51500
2016-02-26 05:05:16, used memory: 1.76MB, allocated memory: 10.00MB, addresses read and compared: 51600
2016-02-26 05:05:16, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 51700
2016-02-26 05:05:16, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 51800
2016-02-26 05:05:24, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 51900
2016-02-26 05:05:36, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 52000
2016-02-26 05:05:50, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 52100
2016-02-26 05:06:06, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 52200
2016-02-26 05:06:26, used memory: 1.74MB, allocated memory: 10.00MB, addresses read and compared: 52300
2016-02-26 05:06:36, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 52400
2016-02-26 05:06:52, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 52500
2016-02-26 05:07:09, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 52600
2016-02-26 05:07:30, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 52700
2016-02-26 05:07:50, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 52800
2016-02-26 05:08:01, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 52900
2016-02-26 05:08:21, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 53000
2016-02-26 05:08:35, used memory: 1.74MB, allocated memory: 10.00MB, addresses read and compared: 53100
2016-02-26 05:08:58, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 53200
2016-02-26 05:09:12, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 53300
2016-02-26 05:09:29, used memory: 1.76MB, allocated memory: 10.00MB, addresses read and compared: 53400
2016-02-26 05:09:48, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 53500
2016-02-26 05:10:11, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 53600
2016-02-26 05:10:29, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 53700
2016-02-26 05:10:45, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 53800
2016-02-26 05:10:59, used memory: 1.76MB, allocated memory: 10.00MB, addresses read and compared: 53900
2016-02-26 05:11:12, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 54000
2016-02-26 05:11:36, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 54100
2016-02-26 05:11:54, used memory: 1.84MB, allocated memory: 10.00MB, addresses read and compared: 54200
2016-02-26 05:12:00, used memory: 1.76MB, allocated memory: 10.00MB, addresses read and compared: 54300
2016-02-26 05:12:23, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 54400
2016-02-26 05:12:35, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 54500
2016-02-26 05:12:56, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 54600
2016-02-26 05:13:16, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 54700
2016-02-26 05:13:30, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 54800
2016-02-26 05:13:52, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 54900
2016-02-26 05:14:03, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 55000
2016-02-26 05:14:23, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 55100
2016-02-26 05:14:23, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 55200
2016-02-26 05:14:36, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 55300
2016-02-26 05:14:56, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 55400
2016-02-26 05:15:09, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 55500
2016-02-26 05:15:24, used memory: 1.78MB, allocated memory: 10.00MB, addresses read and compared: 55600
2016-02-26 05:15:33, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 55700
2016-02-26 05:15:40, used memory: 1.82MB, allocated memory: 10.00MB, addresses read and compared: 55800
2016-02-26 05:16:00, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 55900
2016-02-26 05:16:13, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 56000
2016-02-26 05:16:32, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 56100
2016-02-26 05:16:50, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 56200
2016-02-26 05:16:58, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 56300
2016-02-26 05:17:06, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 56400
2016-02-26 05:17:25, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 56500
2016-02-26 05:17:46, used memory: 1.73MB, allocated memory: 10.00MB, addresses read and compared: 56600
2016-02-26 05:18:05, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 56700
2016-02-26 05:18:24, used memory: 1.72MB, allocated memory: 10.00MB, addresses read and compared: 56800
2016-02-26 05:18:41, used memory: 1.79MB, allocated memory: 10.00MB, addresses read and compared: 56900
2016-02-26 05:18:55, used memory: 1.75MB, allocated memory: 10.00MB, addresses read and compared: 57000
